temperature,pressure,P,merit,mode,role
237.4038681,7037.98237,0,-0.27241567,-1,dead
286.2890625,9664.0625,0,-0.273548,-1,dead
236.8790068,6003.935475,0,-0.27687133,-1,dead
237.3375293,7032.190042,0,-0.28195837,-1,dead
287.4886001,9590.946676,0,-0.28552499,-1,dead
285.234375,10015.625,0,-0.28581258,-1,dead
276.4842087,7234.686465,0,-0.28616473,-1,dead
236.7634423,5929.506766,0,-0.28816451,-1,dead
259.1089718,5420.183556,0,-0.29489672,-1,dead
247.3714005,10862.67259,0,-0.296746081,-1,dead
288.3984375,8773.4375,0,-0.29931222,-1,dead
286.3045104,8466.69516,0,-0.30291893,-1,dead
290.3320312,9042.96875,0,-0.30334735,-1,dead
286.1741796,10026.98078,0,-0.30378704,-1,dead
268.8867188,6347.65625,0,-0.30458072,-1,dead
241.6386672,9647.490364,0,-0.30608494,-1,dead
284.1796875,10367.1875,0,-0.30641662,-1,dead
244.5878868,10312.33474,0,-0.30775296,-1,dead
289.8046875,9242.1875,0,-0.31006596,-1,dead
282.1413022,10738.25937,0,-0.31392102,-1,dead
289.4770084,9400.895293,0,-0.3149709,-1,dead
282.2460938,7894.53125,0,-0.3166521,-1,dead
236.8945312,5105.46875,0,-0.31851749,-1,dead
241.4648438,9675.78125,0,-0.31996994,-1,dead
283.1373158,7994.585216,0,-0.32141225,-1,dead
254.8242188,5035.15625,0,-0.32157753,-1,dead
240.8829095,9533.028794,0,-0.32293863,-1,dead
268.7379341,6298.418944,0,-0.32635197,-1,dead
282.0703125,10882.8125,0,-0.33146956,-1,dead
280.1345362,7589.147187,0,-0.33155753,-1,dead
276.651362,7168.396966,0,-0.3338544,-1,dead
266.6968664,6076.826616,0,-0.33499029,-1,dead
264.7585724,5883.632374,0,-0.336614377,-1,dead
236.3671875,5679.6875,0,-0.33925246,-1,dead
284.0995486,10691.71367,0,-0.34076935,-1,dead
286.640625,8421.875,0,-0.34540036,-1,dead
236.4929442,5224.040436,0,-0.34677802,-1,dead
289.6289062,9746.09375,0,-0.3489077,-1,dead
246.2109375,10835.9375,0,-0.35268793,-1,dead
264.9219532,5872.802289,0,-0.35302531,-1,dead
288.0312967,10077.5882,0,-0.353933682,-1,dead
273.3771273,6744.538458,0,-0.35942173,-1,dead
280.7099858,7606.956787,0,-0.36161718,-1,dead
243.046875,10203.125,0,-0.36665653,-1,dead
239.6972582,9399.863472,0,-0.36803721,-1,dead
288.2226562,10214.84375,0,-0.36804649,-1,dead
289.2773438,8738.28125,0,-0.36826603,-1,dead
272.2821481,6604.103615,0,-0.37045557,-1,dead
285.5128788,10723.11057,0,-0.37129758,-1,dead
280.2088522,7517.804721,0,-0.37321933,-1,dead
246.006482,10910.1025,0,-0.38147253,-1,dead
284.7070312,10917.96875,0,-0.38220928,-1,dead
288.75,10250,0,-0.38259111,-1,dead
287.1679688,10566.40625,0,-0.38704547,-1,dead
257.8125,5187.5,0,-0.38970856,-1,dead
